date,star,like,comment
"March 27, 2021",1,1.0,If you click 'Accept All' for terms and provisions you will get 'Autodialed marketing phone calls and messages' when you set up your account. That is embarrassing. LG is a better company than that.
"July 25, 2019",1,5.0,"Why does this app need permission to make phone calls, Yeah right I don't think so. And our brand new washing machine is already having problems and it's only 5 weeks old, last LG product I'll be looking at!"
"March 27, 2021",1,,"Horrible app, can't even sign up because it keeps closing down and locking me out, waste of time and storage"
"July 21, 2021",1,,Does not work probaply.
"August 19, 2020",1,,"This app does not work all the time with all wifi appliances. For TV this app does not have a keyboard on the phone for searching on youtube, internet, netflix etc. This is an easy option to add on this app, why wont LG do it?!!!!!!!!!!!"
"May 12, 2020",1,4.0,"Not working with GoogleHome! All my LG devices cannot be controlled by Google Assistant. The app say ""Currently the service is not available in your country"" While all other apps works fine. LG, why are you discriminating some countries? Then, you should stop false advertising! All products I bought...
Full Review"
"December 10, 2020",3,,"The app was working before but now, whenever I launch it and select my Washing machine, all I get is a white screen and I can't go back. I have to close the app and use it again. It's works good with my Oled but doesn't want to work with my machine... sad times."
"August 23, 2020",4,,"Great application.. However there us gap for improvement such linking the application with smart things as if there us any periodic service required or if thrre is some problem or issues can deduct it and bring it in the application with suggested way of fixing so it will help the owner and the tech...
Full Review"
"June 21, 2020",1,,"No good when it keeps crashing. Then they say they require permissions. Im sorry, you dont need storage,picture, app permissions to detect the tone the fridge sends. Make calls and other info .... rewrite your code and quit requiring permissions any good developer wouldn't need"
"April 23, 2020",4,1.0,Took several days to figure it out and get it downloaded but finally was able to get set up. Nice to see info on phone but probably won't use it often unless we need to trouble shoot or receive any motification issues. Love the new fridge and would definitely recommrnd it
"October 30, 2020",4,1.0,Edit: seemed to be something with the theme I had installed. Changed themes and things are fine again App used to work ok. Mainly use with my washer and dryer but now it crashes immediately. Tried clearing the data in the app too. This is on a LG V60 phone.
"September 28, 2019",1,7.0,Useless. In order to add appliances you have to login to your LG account. It does not recognize my LG account even after verifying via desktop and resetting pw. Part of the reason we bought these units was for programmability... Which has to be through the broken app.
"December 12, 2020",1,,"Functionality wise it is nice to have, but they will need to remove the required phone and location permissions before I will install again. No they are not needed no matter how much the developers want to say they are."
"September 28, 2019",5,1.0,"Fantastic App. My phone manufacturer disabled screen mirroring for some strange reason? this app enables me to share my photos, videos etc without having to go out & buy a Chromecast - also control's the TV great, but I prefer the magic remote 😀"
"July 6, 2020",2,2.0,"LG1408ZWL WASHER. It would be great if the user could be able to make his own washing cycle for the washer. And I am not able to change the water temperature in any of the cycles from the app, whereas its possible from the washer manually. All those settings should also be customizable from the app ...
Full Review"
"April 25, 2021",5,,The recent update no longer lets me turn my TV on using the app pls fix it was the main feature that I used. Edit: they fixed it nice 10/10
"March 4, 2021",1,11.0,"Deleted. Became even more useless. Used to work fine - now all I get is ""service check restricts app usage"". I've uninstalled and reinstalled. Nothing changed. Altho, the only thing the app ever did was notify me my washer and dryer were finished with the cycle, so really not going to miss out on an...
Full Review"
"December 15, 2020",3,1.0,Would rate higher but would be more useful if app showed current volume level of TV instead of just up and down. Daughter has a disability and can turn up too loud. can't find TV (oled 55in 2017) settings to limit Max volume :( so app is only option
"December 13, 2020",1,,Horrible software.. devices show not online but when you press the device icon they ARE online!! I spent 2 hours trying to link devices only to find out they were linked the whole time! Rediculous! How can a company so large have such amatuer coding teams?
"December 28, 2020",2,1.0,"When I first downloaded the app it worked fine. Nothing special. But standard usability. However now, it will turn on the TV, but doesn't recognize its on. None of the buttons work, but sometimes I can actually turn the TV back off with it."
"January 15, 2020",2,,The app doesn't keep time with the washer and dryer. And I can't remote start the washer snd dryer!! WTH! So to me the extra hard earned dollars I spent on the WIFI option is just a fancy remote buzzer to let me know when the cycle is done... USELESS waste of money
"August 6, 2020",2,,I have to Force Stop the application because it stays in the notification area. Can't share content like in the LG TV Plus App. Otherwise it fulfills the purpose of having bits of an existing App. You should add a feature to turn TV on by voice command.
"June 3, 2020",1,1.0,"After reading so many negative reviews regarding the many unnecessary permissions needed to use the LQ Thin app. and the seemingly resistance to correct said issues, I will only use the remote for my air conditioner and this will be the last LG product I buy. If a company can't respect it's customer...
Full Review"
"April 30, 2020",1,1.0,"Please note am unable to connect with my LG smart tv (UB82) from my LG smart phone (model W30 PRO) although I followed all the instructions prescribed. I also tried LG TV PLUS app still encountering the same issue. Could you please arrange to fix it? I badly want to connect to use my mobile as remo...
Full Review"
"November 6, 2020",1,,"Deserves no stars, i opened it one,two,three,several thousand times just shows a white screen nothing else. Kindly fix this white screen. It asked for all permission and then displays white screen. Recently i updated it then also my problem remains the same.😡😡😡😡"
"July 12, 2020",4,2.0,"A very useful app. No need to reach out or look for the TV remote since mobile phone is usually on hand. However, it needs the LGTVPlus app in order to work which uses WIFI. Also, bluetooth is automatically turned on but is left open later by app, which drains more battery power."
"August 3, 2020",5,,"Works well. The good, we use this app for an OLED TV, and it works as good as the TV remote. The bad, it doesn't control the LG Soundbar attached to the TV. Every phone and every remote can work simultaneously."
"November 23, 2020",4,,EDIT*uninstalled and redownloaded and works again. Thank you 😊 ///Used to work perfectly. Recent updates must have bugs because I can't access my LG washer anymore; just a blank screen that never loads time/wash options. 😣 But my dishwasher access is fine
"July 9, 2021",3,,No enery monitoring on my washer dryer combo
"October 16, 2019",3,,"App has some useful features but I expected more. E.g. the energy monitoring doesn't work, also it takes very long to display the status and sometimes failes completely. Wifi is good, cannot be the reason."
"November 29, 2020",1,,"This certainly not a replacement for the LG TV PLUS app. Program and app lists are missing. You aew only able to change the volume or channel using this app. In a nutshell, this is useless as a TV remote control."
"July 15, 2019",1,4.0,"I like the new LG laundry pair, but for a company that makes tech products this is the worst IoT connected app I've used to date. The washer will not stay connected, and after many complaints about the same issue, no update from LG. Disappointing."
"November 11, 2020",1,,The app does not let me control the washer/dryer so I don't understand the point. It also will not let you build custom cycles for your machine. The only useful feature it does is tell me when my machine has finished its current cycle.
"March 26, 2019",1,3.0,"Too many permissions! I installed, read the privacy policy and promptly uninstalled before setting up an account. The very small amount of convenience the app might provide nowhere nears the amount of privacy you are giving up, no matter what the LG Company wonk who replies in these reviews says."
"March 15, 2021",1,2.0,"I can't use w/o giving up online privacy! Very intrusive privacy policy, which I have to accept in order to use app, including access to everything I browse, all my social media, third-party access, etc. It's a HUGE invasion of privacy!"
"April 25, 2020",1,1.0,"This app is a poor replacement for the previous LG TV plus app. It is bloated, asks for unnecessary permissions, and asks me to create an account when I shouldn't have to. Why do I need to let LG make phone calls on my behalf to control my TV? The only LG device I own isn't enough reason to install ...
Full Review"
"November 24, 2018",1,2.0,"Brand new 49SK8100PLA TV, followers the instructions for setup, now what? You're instructions state ""after completing registration your TV will NOT be listed in the SmartThinQ app"" so what's the point? So doesn't show connected TV so the app does nothing!"
"February 13, 2020",3,,"Would be great if I can integrate it with my Google Home app but I can't because it's not available in the Philippines. Sometimes, the app goes offline because of internal errors and server failing to connect."
"September 6, 2020",1,,"The app didn't recognise the qr code and the directions say to push a wifi button that didn't exist. It scans for nearby machines and finds none yet i turn the dryer on and it notifies me that a dryer is nearby. I click the notification to be prompted to push the non-existent wifi button. Waste of t...
Full Review"
"April 6, 2019",3,,"Setting it up was easy, but it takes a bit of time to display wash information. Will wait for a few days and see. Update: though not very user-friendly, it helps in coming up with a wash cycle of it own."
"May 11, 2021",5,,Great for a reminder when washing is finished
"September 30, 2020",3,,"Nice and stable app. Only necessary features are given. It would be much better if all the features of remote are given. It also doesn't show everyday operating time, it shows only weekly operation time. Basically, the app needs improvements."
"December 1, 2020",1,,"Doesn't work without call and location permission. The official explanation is they are needed to search for available WiFi Networks, which I don't buy. The app could just reduce the features instead of not working at all. Still useless for me, won't give that permissions just to know the temperatur...
Full Review"
"December 3, 2020",1,4.0,"Lots of improvements needed for usefulness. The smart diagnosis on refrigerators LFXS30766s don't show if the temperature is off versus the actual setting. The refrigerator can be dead but smart diagnosis said 'no issues detected'. Also, on the app interface itself, can you show what the actual temp...
Full Review"
"December 23, 2020",1,1.0,Garbage !! Used to be able to see the temperature on my air conditioner and adjust it also was able to select the mode but now after the new update everything is gone. All I can do is turn it on and off.
"August 10, 2019",5,,"It's a very useful app, but I wish LG as deploying technician who has been knowledge about Smart ThinQ. My Technician haven't enough knowledge about Smart ThinQ and he asks his senior, he is also not advised clearly, finally my son studied in Google about Smart ThinQ and he explained everything abou...
Full Review"
"November 28, 2019",1,3.0,"App wants too many permissions. Access to make phone calls! Despite trying two android devices and a dedicated wifi access point set to WPA security, simple SSID and simple 8 character password; the washing machine could not connect to WiFi. Smart diagnostics worked via Bluetooth."
"August 1, 2019",2,,The app doesn't notify me when the washer finishes. i also wish the app would tell me at a glance whether there is a load waiting to come out of either washer or dryer. I'm not the only one doing laundry.
"May 13, 2021",1,,Tried 10 times to add my washer & dryer. It could not find them. I just got them today. Uninstalled the app & I won't be using it ever!
"April 19, 2020",2,4.0,"After linking my Google assistant to my LG account. The LG assistant keeps saying my television is turned off. It's not off. So unlink and link account again, turn off and on the television, and it still tells me my television is off. Why can't you just let Google handle this. I bought your product ...
Full Review"
"September 24, 2019",1,,Fails to connect past 30% using NFC. Phone is a Pixel 2 with no case on and NFC is turned on. Phone is held in the proper place and doesn't move during the attempt. Cannot add appliances. Models WM4270HVA and DLEX4270V.
"August 19, 2019",1,,"Why does this app *really* need permissions to access your location, messages, and call data? Their explanation is lacking. I'm willing to bet you all are pimping us out and selling our data, aren't you. Anyways, this app misses a ton of good opportunities to be useful anyway."
"April 28, 2019",2,,Won't complete registration and contradicts itself on status. Says devices are registered and then throws an error saying devices couldn't register. Endless loop of trying to set up devices that I can see on my account online.
"June 22, 2020",3,,"I have split ac lg-LSNQ18GWZA, problem is the connection between ac and wifi is not stable, its get frequently disconnected and then it become hard to pair again. Please try to add other feature in the app like AI, Moisture removal, auto clean, hope you will try to fix the bug, thanks"
"November 16, 2020",4,2.0,"Before the latest update i used to be able to connect to my LG TV all the time. Now i can't connect if the tv is already on. I have to turn off the tv and on again with the app active before i can connect. Pretty absurd. I'm using a Note 10+. Edit: Found that if i press the back button to return to ...
Full Review"
"July 28, 2019",5,,"Paid a premium on the washer dryer combo and extra for the thinq, don't know why this app will not show energy consumption after each cycle. Keeps saying no recent history. 2 stars until it's fixed as I'm assuming it's a global issue. , edit : 28/07/19 , its working well after all these months. re-r...
Full Review"
"June 19, 2020",1,,"I see you're trying to replace the LG TV app with this, claiming it has ALL the same functions, but it does not have the ability to cast mobile media to the TV like the TV app does. No dice."
"July 24, 2020",2,4.0,"Location and address book permission mandatory so that LG and partners can data mine under the pretense of wifi connectivity and regional settings lie. As a developer I know that it's a lie when they tell you permissions are for regional settings. An ethical manufacturer does not require this for th...
Full Review"
"October 1, 2019",1,3.0,"I was using this app, but recent update broke it. Now it says ""Cannot run on a rooted device"" even though my device is not rooted. And even if it was, it would be a stupid requirement."
"March 29, 2020",1,2.0,"What an awful waste of time even purchasing my LG TV. This app is rubbish, LG ThinQ is rubbish, it does not work as advertised with Google Assistant. Additionally the support received from LG customer service seemed to be copied and pasted and didn't answer or help in a single way. I won't be buying...
Full Review"
"September 27, 2020",1,,"Sometimes functions, often doesn't (claims devices aren't there.) When it's working it is extremely rudimentary, e.g. tv remote doesn't let you type with phone keyboard, just lets you tap the screen to use the on screen hunt and peck keyboard."
"January 2, 2020",2,,"The app should be much better than it is, the app does not stay connected to the washer, and you would think you could change the water temperature of different wash programs, the machine is good but lg have been very lazy"
"February 3, 2021",3,,"The app keeps saying "" actually state error detected, get op mode state, "" and some issues like that every time I switch it on, despite the AC is working very well, i reinstalled it again and the problem is the same."
"September 4, 2020",1,,"This is the worst app ever. It stopped working all of a sudden. Keeps giving ""No response from server"" error for last 3 days. It was working before that. I have upgraded and reinstalled. Tried everything."
"January 12, 2019",4,,I've just used my app for the first time and really enjoyed it. Only thing that could make it better is to allow access to change some of the settings. my favorite is the text I get when my washer load is complete.
"December 8, 2019",1,,"Despite claims in marketing materials, Thinq does not effectively integrate with Google Home. This appears to have been a widely known problem on the internet for years, and it seems LG has done nothing to address."
"June 30, 2020",1,,Two hours of my life that I won't get back. This application is utterly useless. Fails to get past 60% when attempting to connect product. Don't rely on this apprentice project gimmick. I hope that the product performs better.
"September 6, 2020",5,,The instructions in my manual were very easy to read and I was able to get connected in under 10 minutes. This app is very helpful and easy to use. I've been using it for 6 months now and it doesn't glitch or bother me with ads.
"January 28, 2021",1,1.0,"Version 3.5.1412 has the same issues with S10+ on Android 10 December Patch. You say that user location permissions are optional. But, the app forces closes when I deny access to location data. Constantly saying no response from the server."
"October 12, 2020",1,,Doesn't connect to my TV - I have ensured i have the latest software and read and accepted all of the agreements as sugested is other reviews. The app finds my TV and connects to it before disconnecting before the setup process finishes. Useless.
"June 16, 2020",5,,One Day Consumption Chart is not correct. I kept AC on for 5 hours but it shows 3 hours only. Further the consumption is of 2.4 kwh however chart shows 1 kwh. Pls check and resolve the issue. Also energy saving mode not available in app. From where I and upload screen shot?
"October 31, 2020",1,3.0,"Good evening. I live in Malta not in the USA.I bought an 75 inches LG smart TV with good sum of money like every body in the world. But my problem is I cannot connect the TV with Google home as with LG ThinQ does not support Malta . I know it's a small island but I presume that if LG selling their p...
Full Review"
"March 7, 2019",2,,"Hopeless... Trying to hook up my TV to Alexa, after registering on this app it says my TV won't be on the dashboard... DUH! If its not on the dashboard how in gods name am I meant to select it!!!!!!!!!"
"June 4, 2021",1,,App never connects to my tv. Have to reopen it again again and even again. Absolutely horrible. App sucks lg is pathetic.
"April 14, 2020",5,2.0,"The app is working beautifully and as a bonus lets me keep an eye on the cycles my partner runs on the washing machine so no more shrunk woollens. I haven't been able to create a custom wash cycle however which would be very helpful - we're on a farm and being able to set a favourite cycle including...
Full Review"
"March 11, 2021",1,3.0,"EDIT: IT HAS NOW BEEN NEARLY A YEAR AND THE SCHEDULING FEATURE STILL DOES NOT WORK! Air conditioner scheduling feature is a joke. No ability to set schedules by weekday/time or even set temperature. Only allows setting the unit to turn on or off after a set whole number of hours. Unnecessarily block...
Full Review"
"July 3, 2020",3,1.0,Cannot use ac broke and doesn't connect to WiFi. Beware many complaints and problems reported. I was able to get the ac to connect to WiFi after disconnecting from power for a few minutes. Also grateful that LG responded to my review. Shows they care. I have adjusted my review to 3 stars
"June 11, 2020",4,,"Good app , which i use for my lg washing machine. However i don't understand energy monitoring. Is 5 lightning bolts good or bad? Every waysh says exactly the same energy usage so i have no idea. I like the notifications that tell you the washing has been completed. If the energy monitoring was easi...
Full Review"
"April 12, 2020",2,,Ok while it works. Push notifications suddenly fail for my appliances and support advice to delete and reinstall the app is a bad user experience. There's no explanation from LG why so many users repeatedly have this problem.
"December 1, 2018",1,,"Waste of time. The google assistant integration is woeful and forces you to go through lg thinkq's own ai which cant even turn the tv on! And when it does work, be prepared to wait 30 seconds for a channel change."
"February 4, 2021",2,1.0,"Idea of starting washing machine remotely is good, but execution is poor. You cannot change washing programme defaults remotely which means you uave to do it manually ahead of leaving thome and then use app just to start it. You can then just use delayed start and be done with it."
"December 7, 2020",1,,Previous version of app was useful. Would tell me when my washer and dryer were done. Would allow me to to control them remotely. The new version of the app seems to no longer have those capabilities. Seems pretty useless.
"February 13, 2020",1,,"Downloaded the app to my Samsung Galaxy S9 and tried signing in with my LG account but keep getting an error message that the information is not correct. I verified on my computer that I was using the correct LG account information. App keeps saying it's sending me an email for access but email neve...
Full Review"
"December 12, 2020",1,2.0,Old app worked fine. This one I have to register. Why do I need to add personal details to use a remote control function!? Then when you do half the time it doesn't work. Just let me have a simple remote function back. If it's not broken don't fix it.
"July 21, 2020",2,,"No feature parity with LG TV Plus. LG is is pushing this app now instead of TV plus. But in TV plus I can turn on the TV when it's off, so I don't need remote.. This app doesn't have any option to turn on the TV."
"September 6, 2020",2,,Needs more options. I only use this for the TV bit this app would get 5 stars if it would just add the keyboard to type in the TV. How does this not already have it? The worst thing about the smart tvs is entering account info with just the remote🤦‍♂️
"March 27, 2019",1,1.0,"This app is just LG farming personal information from customers. Needed every peice of personal info imaginable for an account. I just wanted to know why my washer had ue errors every load, now it wants me to register the washer to the account to use ""smart diagnosis"", because it would be horrable i...
Full Review"
"November 14, 2019",1,2.0,"I love the fact that when using this with my TV, it doesn't pull up the keyboard within the app so I can type. This isn't convenient, actually makes things harder!!"
"July 22, 2019",1,4.0,"used to work great until latest update. I cant connect to the device after the latest update. and it always turn on bluetooth automatically. These days the app sucks, couldn't even open the app."
"December 9, 2020",1,,What ever I try I just get a blank screen when trying to connect to washing machine. When it was working (many updates ago) had limited washing programs and no actual descriptions on what those programs do differently than preprogrammed classical options.
"April 16, 2020",4,,"it can see and control the dehumidifier, great. but it will switch on wifi and bluetooth on my samsung s20 ultra while i am using gprs. tried to contact hk lg technical support, just got a reply ""did u try another phone"". pls fix this in the next update. oh need to go app information to switch off w...
Full Review"
"December 11, 2020",2,3.0,"App does not turn on my b9 tv even after enabling ""mobile tv"" and forcing wifi on. The controller works but once you turn off your tv you can't turn it back on. The app says the tv couldn't be found but my tv is still on the network and I can even turn it on using simple wake on lan packet."
"June 26, 2020",1,,"App doesn't work! Keep getting same message over and over! ""Registration failed!"" Could have saved $$ by buying one without wi fi! Extra money paid for nothing! You're welcome LG! Never again!"
"October 18, 2020",1,,"Unexcepteble. Just for me to control a washing machine you need to control my calls? Its supposed to be optional. I don't want to share my data with anyone, and im sure no one want. To much information need to put... phone calls, location, date of birth... maybe you need the key of my appartement al...
Full Review"
"March 1, 2020",1,,"Why did you guys remove the existing features. I am a developer. How can I simply do that when lot of people are using your app. At least could hv mentioned in the release notes. If you put the features back again, will change the rating.🙄 Missing features are: * Power saving mode button. * Switchi...
Full Review"
"July 30, 2020",1,,"Old LG remote app stopped functionality. This new app requires location services and wants me to make an account, too much for simply wanting to use my phone as a remote. Maybe useful if you have multiple LG devices, but really wish they just kept the separate app for simple remote usage."
"May 7, 2021",1,,"Bad service. There is message When I open the app ""the server can not be connected""!!"
"March 4, 2021",1,3.0,"Service check restricts app usage? What? Why? I just want to connect within my home personal network to control my TV because phones don't have IR anymore. Why am I having to wait on your service check? Stop pushing your trash and give me an app that just controls my TV. Back to LG TV Plus and getti...
Full Review"
"July 31, 2020",1,,"I used to be able to mirror my android phone to my LG tv. I recently updated the TV software as suggested by LG, and I am no longer able to mirror my phone unless I install this stupid and soooooo invasive LG app. Why would the app require permission to control and make phone calls on my phone?. If ...
Full Review"
"May 28, 2020",1,8.0,"Why can't I connect my LG AC dual inverter with my Samsung S20 Ultra? Last year it took me a few seconds to connect it with my previous smartphone. Now it's been days I've been trying, no success. It once got till the 3rd step, only to get stuck at 30%. The wifi seems to work on the AC unit though, ...
Full Review"
"October 21, 2020",1,1.0,Worst app ever. Testing my patience. My LG fridge Arrived on Sunday and is not working properly. The demo person knew nothing about the fridge. The app is not helping me lodge any query. Worst experience ever.
"February 10, 2021",1,2.0,"Since the most recent app update, we are no longer about to use the schedule feature in the app. It says the air co dictionary is not connected to the network, but I can adjust everything else through the app."
"November 10, 2019",1,,"Update bricked my fridge - I had my wifi enabled fridge connected to the app, but once the app was updated, I could no longer control my fridge from the app. I have been trying for HOURS to get the fridge to connect - to no avail. Nothing ever happens."
"January 4, 2021",1,,"Can't even download app. Have tried multiple times and keep getting message ""Unable to install LG Smart ThinQ app"". I've tried all common solution suggestions but they don't help. Problem seems to be with this app not my device or Google Play as I'm able to install other new apps with no issues."
"August 17, 2020",4,,"I love it. It let's me know once my laundry is done. However, I seem not able to remote start it. That's disappointing. I'd love to leave clothes in the machine and then remote start it for it to be done by the time I get home."
"March 8, 2021",4,1.0,The app has become more responsive and user friendly. The only recommendation I have is the notifications for products like the washer and dryer should tell you the info of the cycle when you interact with them in the app.
"March 27, 2020",1,,"Major issue with the last update We can't use any of the download functions for our washer/dryer since the update of this app And yes I have been in the phone with LG to try and find a fix What I had to do to fix this is uninstall and install a older version this is the only way to fix issue Bug tes...
Full Review"
"May 6, 2021",4,,All operations are not supported through this app of my AC this time I am using two products washer and ac 2021 model
"November 12, 2020",1,4.0,"It's been 7 weeks since the 1st defective update was made and after several more updates LG still hasn't fixed the multitude of problems they created in the September update. I had given the mini split heat pumps a 5 star review on the website that I purchased them from. Since LG can't or won't fix ...
Full Review"
"September 15, 2020",1,1.0,Too many permissions and way too much access. The remote can also turn on my tv. It doesnt have a feature to load the clothes into my washer so if i have to load myself i think i can start the washer myself. Theres no real benefit this app or the smart products have.
"June 17, 2020",1,,"Too many unnecessary permissions, if a user doesn't want to do something ""automatically"" then let them fall back to manually setting up location. Shouldn't be /required/ to get Phone Call log for that, only optional for convenience."
"November 10, 2018",1,1.0,"Just installed this app and it does not work for what I need. I wanted to customize one particular cycle and the app never gave me the ability to do that. It's bad enough I really hate this washing machine and dryer system, but to offer an app that is basically useless, is a sham."
"November 23, 2019",1,1.0,Can't turn on dryer with this app rendering it useless. Sometimes I want to add drying time once the dryer is finished but it automatically turns off and you can't turn it back on with the app. LG IF YOU'RE READING THIS PLEASE FIX THIS AND UPDATE THIS APP!
"October 9, 2019",5,2.0,"Finally after over 1 year of use and you've nailed it. Works as I expect it to. If you're facing issues delete app and reinstall. Hopefully it stays fixed now. 2 X TV, Washer Dryer, American fridge and AC. All functions working as they should"
"September 27, 2020",2,,"It's somewhat convenient. However, I couldn't figure out how to customize the wash settings in the app, which kind of defeats the purpose of using the app. I don't know why you wouldn't be able to choose the settings you want. Instead everything is greyed out. If there is a way to change this, there...
Full Review"
"November 29, 2020",1,,Ever since a recent update the app is unusable. Can't even see the status of my appliance or manage it. It's very disappointing that it's now incredibly slow to load any screen.
"June 7, 2021",4,,"App is not responsive, functions does not open on single tap. Reducing animation would consume less cpu cycles."
"June 17, 2020",1,,"Never finds my LG 55UK6090PUA WebOS 5.0 TV from my LG G7 ThinQ on Android 9.0 . Both are on 5Ghz Band on my Access Point. UPDATE: LG - When are you fixing this app to operate like Google Home app which finds my Chromecast device every time?? I expect better intergration between my G7 and LG WebOS TV...
Full Review"
"September 11, 2021",3,,App in Dubai is not working
"May 17, 2020",1,2.0,Things this app's developers were concerned about: a permanent advertisement scroll at the top. Things they weren't concerned about: letting you manually add a device by IP to make up for their godawful scanning. Ugh.
"May 8, 2020",4,,"Super useful feature of the app for me, is getting the notification the laundry has finished. Though when I click on the notification, it takes me to a view which offers me the ability to turn it on remotely - confusing. Hence the 4*."
"August 18, 2019",2,,"reminds me to change the laundry, that's pretty much all. I was under the impression I could change settings or restart a load from the app but it disconnects as soon as a cycle finishes."
"May 28, 2020",5,,Fantastic app for LG appliances. It's great to be able to start our washing machine remotely and know when it's done (active timer on the app) Plus an extra benefit for the other objects we have that are LG branded.
"August 5, 2020",1,,"Is this app not working for Huawei phone? I always have problem connecting the app to my LG smart tv. Somehow it always cannot detect that the tv was on. The button in the app always disabled even my TV is on, WiFi is OK, Bluetooth is OK. I don't have this issue with my Samsung phone at all."
"November 12, 2020",5,2.0,I use this app to control my refrigerator. One can turn any feature on/off of his refrigerator from this app. This app also give self diagnosis report so you can check any fault. I can change my temperature level on both fridge and freezer from anywhere in the world by this app.
"May 5, 2020",1,1.0,"Beware... Phone locked up after downloading this app, probably due to the extensive permissions requested the app (this app wanted to make phone calls which seemed odd). The app instructions did not work once I downloaded it (tried to use it with washing machine). Issue is still unresolved."
"March 7, 2020",1,,"Lame app, I open it, sign in and the app sits there indefinitely with spinning wheel. Great app guys, im really getting a lot done using this app. Did 5th graders write it for you? Come on tech help, tell me what I need to do here. Using Samsung S10 with loads of free space on the device. 1 star til...
Full Review"
"July 17, 2020",1,2.0,"No longer works. I can turn on the TV, but somehow it claims it isn't connected. Yet it knows it's already turned on. How can it do that if the TV isn't connected as the app claims? Large number of remote buttons are unavailable in the app, when the app actually works."
"March 21, 2021",3,,Recently the app keeps giving notification one after other once wash cycle completes for the dishwasher. I think it sends notification atleast 10 times. This wasn't a problem earlier. Something started recently i.e. in last 2 months I think. Please check what's wrong
"September 3, 2019",3,,"this app works good the only thing it needs to have 5 stars is to have the option to turn off the display light on my AC, the remote control has it so I don't think it would be difficult to have it in the App."
"August 23, 2019",4,,"works pretty good. wish it would show humidity in the room as well. The app starts fairly slow. Would love to have the sleep option on the app too, not just on the unit."
"September 9, 2020",5,,Easy setup. Simple and reliable way to know when to load the laundry to the dryer or fold. (There may be a Kenny Rogers in there somewhere.) I've not used the remote start features.
"June 8, 2020",1,,"""Forced"" into using this by annoying popup on old remote app for tv. Don't want to do anything more. No more LG devices. Need an account, why? Has less functionality than the remote app. Isn't laid out nearly as well making it harder to use."
"April 24, 2020",2,2.0,Almost good. I use it for the tv and love the improved interface but have lost the ability to use my smart TVs apps through the remote. It only has input selection which also doesn't include app interfaces like. YouTube and Smartshare
"November 21, 2020",2,,"Big Problems, shows promise. In my Sony Xperia it seems you cannot close the app, only sleep it so as a result it often wakes up Bluetooth and kicks off other Bluetooth like headphones for instance. Give the app a hard close so I don't have to use ccleaner to shut it down constantly."
"July 12, 2021",5,,Really goood !!! I can use toy Tv remote easily from phone
"January 9, 2020",5,,"Worst ever experience both with machine and this app.Both r not working .If this is happening on installation of washing machine today I.e.28th dec 2019 ,only god knows how many times I need to call technicians . I received a replaced washing machine on 8th Jan 2020 Today on 9 jan 2020 finally a tec...
Full Review"
"September 4, 2019",2,,"Very basic, IoT is stretching the truth a little. Basically no integrarions beyond ultra basic voice control. LG you need to open up APIs to your appliances to make them truly IoT capable, this closed approach with only major players will keep you behind in the market."
"January 9, 2019",1,,"This app requires permissions it should not. You're not a telephone, you don't get phone permission. I can set my language by hand, thank you. You're not a map, you don't get location permission either. There's no excuse for this behaviour."
"April 26, 2020",1,33.0,"Just downloaded this app and I have two questions while using this app on my Note 10: 1) For me to use an app to control my TV, why does it need to manage my phone calls?; 2) How much does knowing my location have an effect on controlling my TV? If I say no 'to managing my phone calls' & 'only repor...
Full Review"
"November 23, 2020",1,1.0,"App forces you to allow it to read your calls and location information. I already read on other replies from LG that this is needed to figure out my location. BS! I guess asking for it is too complicated. Immediately uninstalled, I suggest to other users not to install and avoid products as intrusiv...
Full Review"
"January 7, 2021",1,1.0,"Doesn't work at all anymore. I can't register my TV. It gets stuck at step 1 once the code on the screen is inputted in the app. Just shows the loading dialog forever. I've tried uninstalling and reinstalling the app. Using a Samsung Galaxy S10, logging in via Google SSO."
"April 26, 2020",1,2.0,"Why does this need location access and control of my phone calls? It's for connecting to my TV, you don't need these permissions and it refuses to go forward without them. Uninstalled."
"March 19, 2020",2,,"UPDATE: Won't connect to my LG heat pump anymore since the update. Do yourself a favor and buy a Sensibo they know how to make stuff .. have 2 Lg heat pumps at a remote location. I control 1 heat pump with this app and the other 1 with Sensibo app the Sensibo is much more superior then then Lg its q...
Full Review"
"October 29, 2019",1,1.0,Eversince the update the instantaneous power consumption is not displayed. It will show as a fraction of the actual power. Previously it used to show the correct value always which i have verified with a clamp meter.
"July 8, 2020",5,4.0,"Love that I get notifications that my laundry is complete so I don't forget. But if I do forget, I can set my units to continue to tumble. Love the app and the capabilities it gives me to control the units remotely."
"October 12, 2020",1,,"Werkt niet, account aanmaken werkt niet en verbinden werkt ook niet. @LG, please sync user accounts across your platforms. Besides this, don't redirect me to a country specific website which bars me from entering due to my IP address. Rookie mistake. Lastly, why do you have so many different apps th...
Full Review"
"June 20, 2019",1,5.0,"I can't get my wi-fi to work on my fridge, i dont understand why it has to be so complicated for no reason, i press and hold the wi-fi button for 3 seconds, and nothing happens on my app, the wi-fi icon is just blinking on the fridge"
"September 14, 2018",1,2.0,The September 11 update has broken the app. LW1017ERSM Air Conditioner always shows OFF in the app and turning it on sets the unit to 60 degrees on Cool mode. Energy Saver mode isn't accessible because once you select at and change the temperature it goes break to Cool mode.
