date,star,like,comment
"November 30, 2020",1,,"Per Samsung, as of today there is a smartthings app glitch that has caused all devices to stop responding. The issue is a smartthings app problem and until Samsung figures out what is wrong all of our smart things are basically garbage. I bought Samsung products to avoid shady support.... looks like...
Full Review"
"January 18, 2021",3,9.0,"Major bugs in last couple releases. With latest 2 updates order changes every time app restarts no matter how many times you set order. SmartThings Find will not connect (Smart App will not load) Update: SmartThings Find finally does connect and work but still random listing of devices in SmartThing...
Full Review"
"August 21, 2020",1,2.0,"Horrible. Slow, loss of finger print authentication. Harder to use, less organized than the classic app, and since I migrated over I'm all of a sudden having issues with device control. This app should not be replacing a perfectly good smartthings classic app!"
"May 26, 2020",1,,"The app seems to have a few bugs. For example it is missing the Modern Mount Frame for my photo collection. Samsung can you please add the Modern Mount to my photo collection and I give you five stars. Update, more than a month later. No update nore fix. Same issue."
"January 8, 2020",5,,Two Feature Requests! 1. Ability to set permissions for members is crucial. A family member or friend should NOT be able to set or change automations. I want to only give them access to turn lights off/on 2. Please add a widget to control the Alarm system.
"May 16, 2019",1,2.0,Huawei phone endless login loop means 500$ of equipment is useless. I did contact support. They said it was a known issue and i would be informed when it was fixed. recommended I downgrade to previous version. On the lower version half the sensors do not connect any longer
"September 29, 2018",1,,"I have no use for this app as I don't have any Samsung appliances in my home. It might be a perfectly good app but I don't need it and it's factory installed so I can't get rid of it, also it won't let me disable it. It's taking up memory space but I can't do anything about that because when I go to...
Full Review"
"November 27, 2018",4,,"It works fine, but even after rebooting my phone it self activates and uses up battery capacity. It reactivates again after a forced stop. It seems the only way to stop this is to uninstall it and reinstall it when needed."
"March 5, 2020",5,1.0,Nice to have. Would be nice if I didn't have to go through settings. New edit. Love the easy access to smart devices. Before had to go to settings. Now I pull my screen down for easy and fast access. Great work team. Have many more ideas if your interested.
"February 19, 2019",1,9.0,The update has left me with no devices in my home in the app. I do still have access to all of them in the Smartthings panel on my Note 9 as well as within the IDE. I have to give it a 1 star if I'm expected to reinstall each device.
"September 29, 2020",1,3.0,"Since my pixel 3 updated to Android 11, my whole home is dead. Samsung says that Android 11 is not supported because it's not officially released to the public (just pixel phones). Lame answer! It's not in beta, it's the official release! Do you apply the same logic when a new version of iOS comes o...
Full Review"
"September 21, 2020",5,4.0,"Smartthings integrates well. Love having a Smart Home. Samsung is the industry's BEST AT EVERYTHING and I wish I could have everything SAMSUNG. Would like to try the 3 piece smartthings routers. Our Samsung TV connected flawlessly to the hub. I would like to have the Samsung smart appliances as well...
Full Review"
"March 28, 2019",4,,"new app doesn't display GE dimmers correctly. is shows them disconnected. I asked support and after 6 weeks I got a lame email to clear the cache. old app works fine. new app has some new things but if it doesn't show correct info it is garbage. Update - After hub code 25 applied this app works corr...
Full Review"
"October 17, 2020",2,1.0,"Used to be able to turn on Samsung TV with app, not anymore, tv has to be on. For me it makes the app fairly useless. It does work once tv is on. Both devices are on same wifi network etc, the app is simply useless which is sad since both tablet and TV are newer Samsung models."
"July 19, 2020",1,2.0,I am unable to mirror from Android to my brand new Samsung TV using the cast button. I was able to do this easily with my Sony television. I will have to use a 3rd party option to mirror the screen. Very poor engineering on Samsung devices and in their software implementation.
"August 25, 2020",3,60.0,"Works good for the most part on my pixel 4 xl, but recently for some reason it will not use my phone's location to set my location mode. When I try to turn on the setting it just instantly shuts off and a little ""try again later"" bubble pops up at the bottom of the screen. I have permissions set to ...
Full Review"
"January 26, 2021",1,11.0,"• Controlling smart bulbs and other stuffs is very slow, it loads for few seconds. • Can't make use is scenes (eg. Widgets always show No internet although it is always connected, have to open the app all the time). • It would have been better to be able to change scenes from notification panel just...
Full Review"
"December 9, 2018",5,1.0,Absolutely great. The connection is great and there is no lag or lapse at all. It's perfect streaming from device to device. I just wish the range was a bit longer. That itself doesn't take away from the app at all though.
"March 12, 2019",1,2.0,"Do NOT buy this Smart Things hub or wifi mesh. DO NOT! Nearly NOTHING in th he world is discovered by this smart hub, because nothing is supported by it, the wifi mesh continuously goes up and down. What a waste of time and money. If you have it sitting in a box, take it back for refund! now! If you...
Full Review"
"February 25, 2019",3,,"ok, but removed funtionality. the GE door hinge sensor cannot be found under GE to be added. the old app would allow you to add it as a generic z-wave app. just found out that this may be a Jasco device so have not tried to in that manner yet. the generic addition of z-wave devices should still be s...
Full Review"
"December 29, 2018",4,,Very good as an app but needs better integration for televisions on smart speakers. You can just about switch a Samsung Smart TV off if it's already on. The app also needs at least keyboard integration for searching in iPlayer etc but that needs apps manufacturers to assist. Voice would be better.
"February 3, 2020",1,16.0,"Registering with Google always fails. Forced to create a Samsung account. MASSIVE hoops to jump through, all because I want to upload a single background picture to my new TV? I hate this app so much. I hate that Samsung treats me like garbage for making the mistake of buying a product of theirs. I ...
Full Review"
"December 21, 2019",5,,"I love this app. With the IF, THEN settings automation has been made easy (without having to use other apps). Issue: intermittent wifi bulb disconnections. Every so often my Sengled bulbs in different rooms disconnect and stop responding. I simply add it back to Smartthings, but unsure why it happen...
Full Review"
"January 21, 2019",5,,"I appreciate the interface for creating automatic tasks, without having to learn still another programming system. The If-Then approach was well implemented. My system seems to be running better now. The app works for me."
"November 24, 2018",1,,"Unusable. Once you skip the intro, it goes to the main screen and gets stuck. Does not respond to touch. On a Samsung phone. WTH, Samsung!!?? Cannot even get it stable on your own devices?"
"September 22, 2020",5,,"The remote broke for my Samsung TV of five years .. instead of buying a replacement I started using my phone the same evening. It's a bit slower than pressing buttons but I used to misplace my remote more often than I ever did my phone so it's more convenient and works great the only big downside is...
Full Review"
"April 26, 2021",4,33.0,"Edit: after a few updates, connecting to home appliances works smooth now. Still waiting for the feature to choose the app's language, though."
"May 26, 2020",1,2.0,"I cannot get this app to work from notifications to save my life, hulu and netflix stand at a stutter trying to use this stupid app, have to go buy batteries for the universial remote again, this app should function with current status and and not have any problems with any button, we live in 2020, ...
Full Review"
"April 2, 2021",3,,"Not notifying me regarding my smart appliance status. Works to check, but doesn't update on washer and dryer status."
"March 11, 2020",2,,"My remote died and I haven't gotten the chance to get batteries so I've been using this but it ALWAYS glitches. It will say my TV is off when it's on, it wont function after a while of me watching tv, and sometimes I'll try scrolling and it'll scroll wayy farther than I intended to."
"July 5, 2020",1,4.0,"Very unreliable, it seems like something is broken with every version. Currently I can't access any of my devices because they all need to ""download an add on to work"" but trying that always results in an error."
"December 3, 2018",1,1.0,"Jesus, every day this kills my battery usage, even after the latest update. I never use, never had. But it's constantly running and kicking off my warning about too much battery usage. I uninstalled what I could, turned off so permissions and yet it still kills my battery."
"April 10, 2020",1,1.0,"Every time I try to connect my Samsung Series 7 tv I'm asked to put in a pin that is supposed to have popped up on the tv screen but never does, I have a Samsung J7 Star so my devices should be compatible but I kant even mirror dmscreen anything, I thought this app would be the answer but all has do...
Full Review"
"April 22, 2020",2,,"Can no longer mirror from S10 to TV. Suddenly stopped working with recent update. Every so often it works again, but then stops. I don't know what the issue is and I've tried every solution I can find online."
"March 30, 2020",1,2.0,"Pretty miserable. Old app says that product will no longer be supported and to use the new app. Will not allow you to link devices using the old app. New app doesn't have options for washer and dryer (despite Samsung walkthroughs showing these as options). Looks like our smart devices became dumb de...
Full Review"
"July 6, 2019",4,44.0,"Its a really nice app,it makes accessing your devices easier when you have you mobile phone or tablet with you. I just wish though they made it easier to add a shortcut to the home screen and also that they have shortcut buttons on the tv control so you can easily access Netflix or YouTube. Somethin...
Full Review"
"March 2, 2021",1,7.0,"Bought a ""Smart stove"" Model #NX60T8511SS, I won't get into what a disappointment the stove is, that's in a separate review. But as for this app, I see videos of people using it to ""Turn on the oven"" well that does not work. I thought I would have the ability to, say preheat my oven from my phone on...
Full Review"
"July 8, 2020",2,3.0,"Can't screen share with my brand new Samsung Q70T. I was told to download this app to help with sharing my mobile (S8+) screen onto the tv. However, after it connects, the screen is black and nothing is displayed. This happen both with Multi View on or off. Extremely disappointed. And apparently thi...
Full Review"
"February 19, 2021",1,1.0,I've brought the issue up to customer service already. Nothing has been done. Does not allow you to set automations to trigger after a duration of time. Such as forgetting a light on and having it automatically turn off after an hour.
"May 5, 2020",5,1.0,Very happy with app. I downloaded it to use with my smart watch. I have the Samsung Galaxy watch and it is working just great. It's very handy to turn on my lights with my watch. Could you try and make it where you can adjust the brightness of your lights on a smart watch too? That would be perfect.
"March 19, 2020",1,2.0,Cannot even log in because I use Edge for my default browser. I'm not changing my browser so I can log in. I'm about to get rid of SmartThings at this point. Edge is based on Chromium. There should be no reason you're blocking my login. Update your app and site.
"April 9, 2021",2,,"When playing sound from my TV to my phone, it wants to switch the audio, and then Iose sound, until I force it to switch back"
"March 8, 2020",2,2.0,"Worked well until the recent update. Now, on neither iPhone nor Android does it function with the least consistency. Shows the device as offline when its not, simply fails to control the device when supposedly connected. Will fix my review and rating when you fix the app."
"January 10, 2021",3,,"The app works fine on my note 20. And I have a Samsung tablet and the app is not compatible. But its the same company as smartthings ""Samsung"" Well if and when it is compatible I will give you 5 stars. Because I do like the app and wish I had it on my tablet to."
"January 6, 2021",1,,"When it works it is fine. However, I get a constant error on my galaxy s10 that reads ""Smart things keeps stopping"" that asks me to force stop the app. The app restarts automatically so I had to uninstall it to prevent this cycle of crash notifications. I have reinstalled multiple times to no avail"
"June 27, 2020",4,,"This app is great but my issue is when trying to upload photos to use as a screensaver on my TV (ambient mode), the TV gives an error that the photos are are too high resolution. Firstly, they are below what it tells me is the maximum and secondly, the app should be able to reduce the photo sizes as...
Full Review"
"May 3, 2020",1,8.0,"It requires Chrome or the Samsung browser to sign in. I use Kiwi browser which is literally just Chrome with some UI customizations. There's no reason why the sign in page should block it. Check the user agent string before you decide to block a browser. EDIT: Thanks for the reply that completely di...
Full Review"
"June 30, 2020",3,,"My biggest issue with this app is not being able to mirror screen my phone to my TV. It is a constant battle trying to connect, later receiving the message, try again later using ""Smartthings"". I clearly am using smartthings, but still no luck."
"November 23, 2018",2,,While this app had been fine up until the past couple of days now whenever I connect to my bluetooth speakers I get a little system notification saying that this app is using a lot of battery power. And the little bar that used to pop up is just a blank line. Kind of pointless really.
"February 15, 2021",1,2.0,"UPDATE: well I appreciate the app manager contacting me and giving me another fix for this problem, once I did exactly what they told me to do, once again the app still doesn't work I cannot log in and it asked for two step verification but doesn't let me select send code. again the problem is not w...
Full Review"
"June 17, 2021",5,,"I need to get more smart devices rite now ivd ony got a Bluetooth speaker ""that is not AI"" base. i just use my phones pre set up properly voice controle for it. but it does do ok"
"December 13, 2020",1,,"New app no longer works. After the new update when doing the initial connection, the pin provided by the TV is not accepted with the App. Regardless of reseting TV deleting app, removing smart things account, etc. It just keeps saying incorrect pin. No matter what, used to work just fine."
"April 13, 2020",2,,"Its low on smart apps. I have Samsung tv 7 series (50). Since it has no on timer, only off timer, nor it has alarm function, i hoped that this app can do such a thing as waking up tv at some time. But, there is nothing. Except for remote control mode for tv, app is useless to me. Too bad."
"May 5, 2021",3,,"Whenever I'm streaming what I'm watching out on mysamsung tv series 9 to my s21 ultra and streaming the sound to a bbluet hooth speaker the sound is muffled like the speaker Is set to min volume settings 3hile it's set oto yo mmaxikthis is oabvious b 🐛please Take a look other wise the sppis good ad...
Full Review"
"November 28, 2020",1,,"All of my smartthings door sensors have suddenly gone offline although are still showing as having battery and show the temperature, looks like a problem across the world as many users are reporting the same problem and still no fix! The hub is working fine and other devices work as normal but the d...
Full Review"
"October 30, 2020",1,,"I have this new mobile and already totally frustrated by these annoying adverts I don't seem able to switch off. Even when I pick up phone I have to clear an advert for some totally irrelevant advert or promotion. Most seem to be Google driven trying to think for and take over the world. Why does Sa...
Full Review"
"August 20, 2020",1,2.0,"Why does someone need to provide location to control a TV!? And btw, this app is horrible and does not work on my TV that's only 3 years old. They changed the old app so it does not work anymore to force people to use this."
"September 11, 2020",1,,"I'm going to need an OK button for the device remote. I tried reinstalling the app. That did not help. It will not let me choose anything by tapping on the touchpad. I get a mouse pointer and it will not select anything. Which means I can only use the app to help me change the volume. As you can ima...
Full Review"
"September 3, 2019",1,2.0,Did the initial set up and it worked. Have been trying to use for the past week and under my TV it just keep saying updating and won't work! Try to uninstall and set up again and now it wont let me get passed the set up screen after I select that I want to sync with my TV.
"October 1, 2020",1,5.0,"Used to work fine until I started to receive a pop up telling me that I ""need to download an add-on to help get the most from Samsung tv"". But the download just fails over and over again. Useless app at the moment."
"July 6, 2020",2,,"Smart things is apparently pretty dumb once you lose power for any length of time. All the lights come on and then most don't reconnect to the hub. Cool app when it's all working, just hope the power never goes off."
"July 31, 2019",1,5.0,"I hooked this up to my Samsung smart refrigerator and it worked for about 1 minute. catching that, it kept saying it was disconnected. couldn't get it to reconnect until I reset everything and then it worked again for about a minute and then stopped again."
"December 26, 2020",2,1.0,"The new smartthings app is not compatible with the Samsung sm-j337v cell phone with android v 9. This is not good since both app and device are samsung. Update- Dec 2020: rating increased to 4 stars after installing app on new cell phone. ST home screen page needs to be improved so that all icons sh...
Full Review"
"February 16, 2021",1,2.0,"Why fix something that was never broken??? Now my TV is showing offline no matter what I haven't got a clue where my remote is and the ""SMART"" TV has 1 stupid button to control EVERYTHING which has already been replaced once because it stopped working and the button fell off! Please backdate the app...
Full Review"
"July 12, 2020",5,1.0,"I have been team Samsung since 2014 when I got my first smartphone. This app truly ties together the entire ""smart"" experience making everything seamless and easy. Right now I am playing music on a bluetooth speaker with Twitter/facebook audio on my phone speakers. Later on I'm going to connect a bl...
Full Review"
"July 28, 2021",5,,"It is best experience with Samsung phones, If anyone belive in brand he will use samsung"
"May 21, 2020",1,1.0,"Why did you ruin the app. It used to show my TVs watch and earbuds on the notifications menu ready for me to control them without even having to open the app, now its gone, all thats left is a devices option where I have to open a devices app then open smartthings through that then go to the device ...
Full Review"
"November 4, 2019",3,,"Nice idea, execution needs work Idea of app is great but it will s really frustrating having to look g in ever time I want access, it used to be ok and didn't need to do this but update a while back now means that I have to login every time I want to look at one of my devices."
"October 7, 2020",1,3.0,"UPDATE 07/10/20 - Samsung keep asking everyone to contact the support desk but there's a massive back log of tickets and after several weeks these are being auto closed. INITIAL 05/10/20 - Following a mandatory migration my entire house and all of its former glory has become a joke. Nothing works as...
Full Review"
"September 19, 2020",1,,Poor quality update. My phone now has trouble staying connected with my truck. This app is terrible. It has limited connectivity and creates more problems than solutions. I have a GE ac unit that will not connect reliably any more either. I have deleted the app as it only makes things fail.
"October 5, 2018",1,,"Dont want, dont use it, have no use for it, dont care what it does, cant delete and every few minutes get a prompt that says it stopped working. Very very annoying to constantly see this prompt every couple of minutes. Should not have been made so tjat I could not disable. If I wanted it I would hav...
Full Review"
"March 22, 2019",4,1.0,"lots of room for improvement. my tv, sound bar and phone are all samsung. you would think that i could control the volume on the tv that is coming throuth the sound bar via optical out. it works with the factory tv remote, but it wont work on the phone. what would be cool, is a way to mirror the tv ...
Full Review"
"December 5, 2019",1,1.0,"Deleting the app after this review - after installing this app, on multiple occasions I would wake up to find my Samsung TV has randomly turned on some point during the night. I also find it conflicting/difficult to actually use the casting services, I will just stick with Androids services."
"February 7, 2021",1,,"""No network connection"" despite having wifi that works on everything else. Completely makes the app not work and useless on this device. Have to use third party solutions as a result. Didn't realize this required a SIM card and active service as requirements for use. Ridiculous."
"November 30, 2020",3,1.0,Great app. Lots of different and fun way to control your devices. It's just annoying having duplicate devices showing up on Google Home after connecting Smartthings. No way to fix. 'Linked Services' only gives me an option to delete Google Home from Smartthings.
"February 22, 2020",3,1.0,"For the first time in many months I saw an improvement in AC schedule. Now I can set the temperature. I am going to test this for a week. REQUEST: More complex rules for scheduling routines: More time before/after sun set/rise, AND Disable rules automatically on holidays. Individual AC settings stil...
Full Review"
"December 2, 2019",3,,"The mouse pad is buggie at times. Response time is usually delayed causing in multiple inputs. There's no setting button you can use for your actual tv settings. Overall though, it's fairly decent. I am satisfied with the product (app)."
"February 17, 2019",2,29.0,"Original review. Doesn't support Chrome browser, Chrome Beta, Chrome Canary, or Firefox Beta on Android and won't let me just load the website to log in. It tries to force me to install Samsung Internet Browser. No. Update: 2019-02-17 Finally worked with Samsung's site and let me update my account t...
Full Review"
"September 19, 2019",2,,Same issue as everyone else. Connecting to server but never connects. Samsung absolutely sucks and I will never purchase another one of their products. Disgraceful! Now it connects to the server but crashes every time I click on any of my devices... Still disgraceful.
"February 8, 2021",3,1.0,"Any chance of reformatting the interface so that the Dimmer function shows up on the screen instead of me needing to drag the screen up (pan down) to adjust dimming? It's one extra motion that shouldn't be necessary. I have a Gallaxy S10e. I know it's a smaller screen but there's so much blank scree...
Full Review"
"December 6, 2018",1,12.0,"Stealth Data Thief. I didn't even know I had this installed on my Samsung phone until a notification showed up today out of nowhere. I don't have any Samsung smart devices and the only smart device I do have runs Amazon Alexa, so I don't need this app. When I checked the app details I saw it had ...
Full Review"
"March 10, 2020",5,,"Much better than Alexa. I was surprised. I reluctantly started using because I got free Samsung devices with my new phone. And now I'm buying more SmartThings devices. ...FYI these devices will work with Alexa, too. But this app is easier to use."
"April 29, 2021",5,2.0,Much easier to control the output. No more accidental music coming out of the phone.
"June 18, 2019",5,,"Brilliant app. Made the set up of my new TV super simple. I genuinely cannot believe the ease of use. Could do with some additional Blue Ray players so I can add this also, but you can't have everything."
"August 7, 2019",1,9.0,"Buggy! Can't log in. Starts browser and says I have to use Chrome, but it IS using Chrome. A google search shows that this is a common problem. Will return the SmartThings hub because I'm unable to use it because of this buggy hub. Edit: Same problem after reinstalling. It recommends installing Sams...
Full Review"
"July 21, 2020",1,1.0,"I don't see where this is helpful. I have never been able to control my Samsung TV with my Samsung S8 plus. Even after downloading the Samsung remote app and having this this app as well. Yes, I installed, powered off my phone, and reinstalled."
"November 24, 2020",1,1.0,"What's the point in using an app to control my appliances if I have to physically goto the appliance first and push a button to allow me to control it with the app every time? Can't preheat the oven remotely for example without being home to push the button to allow remote control...every single day...
Full Review"
"October 6, 2020",4,,"This app used to allow Bluetooth turned on and music selections start automatically, has not done that in about a year. However, this is still easier then going to settings>connections>Bluetooth>then select device. Just wish the auto play was still here."
"September 1, 2020",1,1.0,"I can't download this app on a 6 months old Saying M31 phone, error says the Samsung app in Incompatible with a Samsung phone . Like wut? Also my 2 year old Smart TV is suddenly not in the list of supported devices. Samsung bricked a 2 year old Smart TV. Like double wut? I pay a premium to Samsung o...
Full Review"
"September 4, 2020",1,,"Why does this app requires location information? The SmartView app, now discontinued, did not require any location information and worked seamlessly. I do appreciate SmartThings teams response to my comment but their response still does not directly address the location information requirement. Appl...
Full Review"
"March 11, 2021",5,1.0,"Easy to use. Great having notifications and being able to push new washing programs to the machine. Just wish you could customize the music played when the washing has finished - Schubert's “Die Forelle”. I think if Samsung did a poll, that's what 90% of customers would desire. I would take an excer...
Full Review"
"March 26, 2020",5,,"Works great. But, I don't know if it's a Smartthings issue or a Z-wave issue - either way it is too hard to remove a device. Update: I discovered how to remove devices successfully. Now I give it 5 stars."
"February 8, 2020",2,,"Application simply does not work. Setting up a 2019 Samsung TV fails repeatedly. After entering the PIN correctly, a generic error message is shown. Tried both from a Samsung phone and a tablet. This needs to be fixed"
"August 18, 2020",2,15.0,"Where have all the features, which were in the old app, gone? The app seems very basic in creating routines and the notifications are very basic compared to the old version - Samsung have stepped at least 5 steps backwards when creating this app. Also my multipurpose sensors keep going offline for n...
Full Review"
"July 11, 2021",1,,samsung 5 series isn't allowing to install are download apps from tv... why is that happening sooo???
"October 16, 2019",1,,"Unable to connect with tv with redmi note 7s.Screen mirroring is not possible. Installed the app on redmi7s . but not working the app. screen mirroring is also not done. please send some engineer to support the app and help me integrate the mobile. The smart tv feature could not work with out mobile...
Full Review"
"December 28, 2018",1,1.0,"Been finding the touchpad mode, where you can use your phone screen to move the mouse pointer on the Samsung TV, very laggy and unusable. This started happening a few updates ago and has not been fixed. Please sort this out devs! I don't use the app for anything else."
"March 19, 2021",4,14.0,"Love this app and I'm extremely happy with it and how everything integrates with it so well. The only thing I'm nervous about is that Smartthings just stopped making smart devices for this app. They have already discontinued their 2nd gen hub. Although I have the gen 3 hub, how long before they disc...
Full Review"
"November 3, 2020",4,,Old app has programmatic functionality the new does not. Seems like a major shortcoming. However it does most of what it's designed to do without complaint. I do have a issue connecting with my kwikset deadbolts and just gave up after they repeatedly disconnected. Oh well.
"April 21, 2020",3,,"This remote can totally piss me off at times. The only time it work is only when I turn on my t.v with its remote. I used to have the Galaxy S6 and the built in remote never needed me to turn on my TV with other remote. Maybe I do know how to use this remote, just maybe."
"November 17, 2018",3,,"Hi, all. If you don't care for all the permissions this asks for. Go to Settings, Applications, scroll down to SmartThings & delete. It may not have worked for some in the past, but it does seem to have deleted for me now. If this didn't have all the invasive permissions, I'd have given it 5☆s & sti...
Full Review"
"March 22, 2021",1,4.0,"Was forced to upgrade to the ""new app"" which broke a lot of 3rd party integration. 6 months later nothing has changed so I kept my zwave devices and traded my samsung hub for a hubitat hub. Problem solved. The new app is terrible, the ui is terrible and integrating with 3rd party apps has been downg...
Full Review"
"November 3, 2020",2,1.0,"I use this app to choose the audio connection for my car. Bluetooth or Phone audio for system audio which is great. You can listen to Google maps while life listening to up the radio. It's a small thing, but your choice doesn't persist you have to choose each time you enter the car. Very annoying."
"December 28, 2020",1,,"So I have been using Classic Original SmartThings app with the closest thing to ZERO problems for going on four years since we ordered our first kit online Samsung has chosen to do away with the app in favor of something that apparently does not work on our Samsung phones as it is listed as not comp...
Full Review"
"November 29, 2020",1,6.0,"Just purchased a SmartThings WiFi plug and it won't connect to the app at all. It keeps failing to connect and I can't get support. Just discovered this is a Samsung product, which I've had plenty of issues with their products before, so I'm not surprised. I'll be returning this first thing in the m...
Full Review"
"October 2, 2019",1,1.0,"The app crashes on startup, even when doing a fresh install. Support was notified weeks ago, and nothing has happened. Strongly recommend other solves for your smart home, as this is essentially an outage, trashing any SLA's that a user would reasonable expect."
"October 18, 2019",5,61.0,"One of the best investments I've made recently. I traveled recently and having the Smart Things plug installed into my apartment (not the most current with tech) I was able to time the interior and exterior lights during the evening. This gave me peace of mind as there's been recent reports of break...
Full Review"
"March 8, 2021",2,49.0,"Automations don't trigger until it is prompted to. I have my GPS on 24/7,location set, there's no background activity constraints and the app won't trigger my devices to lock, unlock, arm, disarm or send a message until I open the app. This was perfectly working about 2 updates back but my devices w...
Full Review"
"January 26, 2019",1,,"logging in doesn't work. Everytime i login with the correct username and password, it just clears the text fields like i never typed anything in. And when i login with the wrong password, it just tells me that the password is incorrect, and i have already tried resetting my password, so i lnow thats...
Full Review"
"March 29, 2021",5,1.0,Love the application works well I can put away my remotes I have 3 Samsung TV's so this is great. Will be getting a Samsung Washing Machine and Samsung Tab S8 as well
"December 28, 2020",4,3.0,"While I've had a Samsung phone for a couple years, I only recently got a Samsung smart tv. They pair very well and have even given me a reason to use Bixby a whole lot more now. I can control many features of the tv from my phone which is very convenient."
"June 14, 2020",3,,"Can't Use All the time. Won't let me select anything from the app menu on my Samsung TV. Can't run Hulu, Netflix, etc. If I could use it for everything, i would. Love the idea of my phone being a universal remote!"
"January 15, 2021",1,,"More like DumbThings. Constant issues with presence. Locks me out when my phone is inside my house. Doesn't unlock when I come home. Geofencing barely works. Even after increasing the fence area. SmartThings used to be great. Now it sucks. Stay away. There are a number of other home automation optio...
Full Review"
"September 13, 2021",1,,"disappointed yesterday my hub worked and now that another company took o er smarthings my hub is garbage. overnight canceled that sucks update new aeotec is even worse and does not connect to any of zwave devices. grrrr and no customer support, phone number not in service as well"
"December 14, 2020",4,1.0,"Works great, but it seems it works better on Samsung than other phones, I'd like the app to tell what settings to change in order to get it working properly. I love my TV turns on before I arrive home or my family knowing I'm home."
"January 14, 2020",1,,"Bad experience contstant network error when trying to sign in. Waste of time. No thanks, I don't want to email you. I purchased £12,000 of flagship Samsung products and discovered a fault with one of your flagship TVs and all you have done is give me the run around since last year! Emails with you n...
Full Review"
"July 23, 2021",5,,Latest update works great!
"December 21, 2020",1,,"Was forced to update the app and now nothing works. I'm trying to get my patio lights to turn on and the app keeps telling me it needs to ""download an add-on to get the most out of..."" but with no option to download any sort of add on. So my lights, which worked for years....can no longer be control...
Full Review"
"April 17, 2019",1,1.0,"Ugh! this is one of those apps that come on your phone/tablet that i never use and no option to uninstall, wasted space, and it even says not compatible with my device and still no option to uninstall, why would they preinstall something that is not compatible, wasted space, i really despise preinst...
Full Review"
"December 29, 2020",1,,"This app was working perfectly then an update was applied to it, so it is unusable. It doesn't keep the connection to the tv and takes forever to reconnect. Is there a way to revert back to the previous stable app, while developers are fixing this app?"
"November 25, 2020",2,39.0,"While I appreciate being able to control my TV with my phone, it is incredibly annoying when pressing a button causes my phone to vibrate loudly. There does not seem to be a way to turn off this haptic feedback while using the app. Please have someone fix this as it completely ruins the user experie...
Full Review"
"March 25, 2020",1,1.0,"ONE phone in home. ""TV is already connected to another phone"" is what I now get when I try to reconnect after brief prior usage. PwrCyld both TV and phone. Same issue. Disconnected ALL possible connections. PwrCyld again. SAME ISSUE. Your last update f'ed something up."
"November 22, 2020",1,,"Ever since latest update, I cannot upload my own photos to my Frame TVs (65 & 43). When I click on ""Add Your Photos+"" it just takes me back to the SmartThings home screen. Please fix! This is a critical feature."
"June 11, 2020",3,2.0,"Stressful app, well I have been trying to use the app to connect more than 2 bluetooth speakers but for about 2 months now maybe more it's just a been impossible task, It connects for no more than a minute then disconnects, the speaker that I've named change names it won't play on more than one spea...
Full Review"
"October 2, 2020",1,2.0,"Suddenly stopped working when I updated my Pixel 4 to OS11. This has been available for about 2 weeks for my phone, and was in beta for months before that. I'm shocked that Smartthings is not compatible with it. Much smaller developers have updated their apps for OS11."
"November 3, 2020",1,2.0,"** Now lost Google Assistant functionality to control Samsung devices ** I lost a load of functionality when moving from the now defunct Samsung Smart Home app to Samsung SmartThings. Not happy with Samsung support because they don't have the training to understand the problem I'm having. SmartThing...
Full Review"
"April 8, 2020",1,,Updated to this new app and it doesn't work. Can no longer connect to my tv. Deleted the app and re installed but hasn't made a difference. Fix this please Samsung. Surely you can see there is an issue here. Look at your reviews
"February 26, 2020",1,1.0,"This app was good before the last update. It allowed me to quickly switch between audio devices without interrupting the audio. Now it takes you into a separate screen, isn't one hand friendly, and pauses the audio."
"September 21, 2018",1,1.0,"Please reduce the amount of bloatware of Samsung phones. Apps like these are only needed for people using multiple Samsung products as well as those who need to connect those to their phone. If you create a separate app section in Galaxy Apps store for Samsung products,it would be great instead of p...
Full Review"
"October 26, 2020",1,42.0,"The old app worked great. Then they forced me to use this app and now nothing works. Everything either says it needs to be setup (then why did I have to ""migrate""?) again or it says it needs a plugin. After installing plug ins and settings things back up the devices still aren't responding to the ap...
Full Review"
"April 25, 2019",1,,Smart things was working fine. I really liked the fact that it told me the watts being used through my wall outlet. Then it updated itself and wiped out everything I had set up and no longer tells me the watts being used through my wall outlet. The room sensor feature us now almost worthless.
"June 23, 2020",1,,"Worst app ever! Its been almost a year since I complained about the login problem with no resolution in sight. Now that the smart home App has migrated over to smart things, it's worst than ever. Uninstalling the app and reinstalling it again added no value in getting the app to work."
"October 28, 2019",3,,"I experienced some glitches with my S10 while trying to use the keyboard. The mouse pad it's not precise and heavy to drive. Volume and channel controls could be bigger ones the mouse pad it's closed. Besides that, it's useful and definitely a smart solution!"
"September 21, 2018",1,13.0,"Still using the classic app. This newer app needs a lot of work, e.g. sorting groups and devices by type and name. Also, why can't the device list have a compact view where I can see more? I could go on and on but the devs probably already know most of this. Just fix what you know needs fixing guys."
"December 8, 2018",3,1.0,"Samsung is an incredible company with innovative products. Love it. But this app is on desperate need of some innovation. I hate that I need the old app to do some things and have to switch back and forth a lot. This one was not ready to be released imho. It's a fine beta but let's get to the the fu...
Full Review"
"February 28, 2020",1,2.0,"Update made casting useless. Cast my phone to my blueray this afternoon. Just came home literally 15 minutes later and it can connect, but will only play certain content, no longer whatever I have on my screen like Hulu, Netflix, whatever. Tried on my Samsung TV, same story."
