date,star,like,comment
2020년 09월 01일,3,,편리하긴한데 엄청 쓰진않아요! 앞으로 더 개발하면 조을듯!
2020년 09월 01일,5,,단순하고 편리합니다..
2020년 04월 22일,4,,가습청정기 등록해 잘사용하고 있어요~
2021년 01월 04일,5,,밖에서도 작동이되서 편해요^^
2021년 01월 04일,4,,원격으로 전원켜고 동작할 수 있게 해주소
2020년 07월 18일,5,,wifi로 가전을 관리할수 있어서 너무 좋아요.
2020년 02월 27일,4,,업데이트하고 등록한 제품 리스트가 없어졌네요 다 다시 등록해야 되나요?
2019년 08월 08일,3,1.0,폰으로 바로 예약시간 설정가능했으면...
2020년 07월 03일,3,,세탁기 켜짐 기능이 없어서 아쉬움
2020년 07월 07일,3,,TV연결에서 검색때 자판기능 사용하게 해주세요
2021년 07월 07일,5,,스마트폰으로 제어하고 진단할수있으니 너무 좋아요.
2019년 07월 16일,1,1.0,자꾸 서버랑 연결이 안된다며 꺼져버려요.
2020년 04월 04일,5,,좋아요~~세탁실안가고 건조기확인할수있어 완전좋아요 ㅋㅋ
2020년 04월 07일,4,,편하긴 한데 가끔씩 잘 안되네요
2021년 01월 12일,5,,모바일로 관리할 수 있어서 너무 편하고 좋아요.
2021년 01월 12일,3,1.0,서버에 연결할수가없습니다 좀 그만 뜨게해주세요
2019년 06월 20일,1,,이게 LG 수준인가보다 잘 쓰던 앱을 쓰레기 만들었네 기존 등록된 것 다 초기화 하고나선 기기 드옥을 할 수 없네
2020년 04월 22일,5,,작동상태를 알수 있어 편리합니다
2020년 04월 22일,5,,결혼10년차 집안 제품들을 바꾸다보니 우연찬게 lg로 하나씩 바꾸게 되더라구요ㅋ앱 하나로 관리할수있어서 편해요
2021년 03월 17일,1,,설정권한이 안눌려요--^
2021년 03월 18일,4,,앞으로 좀더 원격기능이 더 잘 쓸수 있으면 좋겠네요
2021년 02월 19일,1,,네트워크이름이랑 다바꾸고 2g인데 아무리해도 연결이안됩니다
2019년 09월 04일,2,,등록된 제품이 사라졌네요 ㅡㅡ
2020년 08월 29일,5,,몹시 유용함 냉동실 두다다다다다다 소리 바로 고침
2020년 09월 01일,5,,스마트진단으로 손쉽게 해결 할수있었어요
2020년 04월 18일,3,,왜 블루투스가 켜지고 느려지고...
2019년 09월 17일,5,,간편하고 오류없이 아주 좋슴다
2019년 12월 11일,5,,일반 리모컨 기능도 넣어줬음 하네요.
2020년 01월 08일,5,,모든 코스가 핸드폰으로 작동되면 좋겠어요~
2020년 06월 21일,1,,미세먼지 알리미 연결 안됨..
2020년 06월 25일,5,,외출 시에도 확인과 제어가 되니까 편하네요^^
2019년 04월 23일,3,,제품 연결이 잘 안되요
2019년 04월 24일,5,,연결하기귀찮아서그렇지 편해욤ㅎㅎ
2018년 12월 07일,4,,원격조정과 스마트케어를해주니아주 굳!!♥
2021년 08월 08일,1,,세탁완료 알림이 어느 순간부터 알림이 안되네요?
2020년 11월 04일,5,,스마트 폰으로 에어컨 상태를 조정 한다니 마냥 신기방통합니다~
2020년 11월 05일,5,,현재 냉장실과 냉동실의 내부 온도를 알려주면 더할나위 없겠음
2020년 09월 29일,5,,정말 좋아요 잘 호환되고 진짜 좋아요
2020년 07월 29일,5,,스마트폰으로 정보를 보과 작동하니 좋네요^^
2020년 08월 28일,4,,이전에는 와이파이가 잘 잡히지 않았는데 이젠 잘되는 편임
2020년 09월 11일,2,,자꾸 와이파이 연결이 끊겨요
2020년 09월 21일,3,,앱에서 작동 관련해서 할수 있는게 너무 한정적임
2020년 10월 20일,1,,사용할려면 수동으로 전원켜놔야함 iot말도꺼내지마소 샤오미 반만 따라가
2019년 12월 09일,1,,와이파이 연결 계속 끊어지고ㅡㅡ개불편
2020년 01월 08일,4,,이전에 잘 사용했는데 안드로이드업데이트후 알람이 잘 안와요 ㅠㅠ
2020년 06월 06일,1,,어플이안켜집니다 투명창상태예요 너무불편합니다
2020년 06월 09일,5,,LG 개발자 분들의 노력이 느껴지네요. 고객들의 필요를 항상 생각하려고 노력하시는 것 같아요. 화이팅입니다. 대한민국 대표기업!!!
2020년 10월 11일,5,,세탁기가 베란다에 있어 다 되었는지 내다보곤 했는데 알림이 오니 잊을수가 없네요 편합니다
2020년 10월 20일,5,,사용시 편리하고 만족합니다
2020년 12월 05일,5,,한번 쓰기 시작하니 생활이 정말 편리합니다
2020년 12월 07일,4,,유용하네요. 더 세부적 사항이 추가되었으면합니다
2020년 09월 09일,5,1.0,밖에 있을때도 설정이 되서 넘 좋아요~^^
2020년 09월 10일,5,,밖에서도 편리하게 잘 쓰고있어요
2020년 05월 30일,1,,어느 순간부터 세탁기 푸쉬가 안오네요 ㅡ ㅡ 알람이력은 정상존재 하는데도....
2019년 07월 24일,1,1.0,업데이트후 스타일러및 여러 알림 온것이 삭제가 안되네요
2019년 03월 23일,1,,채널은 안바뀜 요세 셋업박스안쓰는곳이어딨음 엘지폰으로 엘지 티비 변경안됨 그냥 일반 방송만봐야하나?
2020년 03월 18일,5,,편한데 딱히 조작 가능한건 많지 않음
2020년 03월 19일,1,,이제 연결조차 안되네. 어플 테스트를 하긴하고 올리는건가?
2019년 03월 23일,3,,제품 끄고 키는게 되야 편할것같아여
2020년 12월 28일,5,,정말 편리하고 사용하기 쟇습니다
2020년 12월 28일,5,,편리하네요. 세탁기 건조기가 편리해요.
2019년 07월 22일,5,,앱 좋아요..최신제품의 기능도 지원해주면 좋겠습니다.
2020년 03월 12일,5,,온도상태와 문열림등을 알수있다니 대박이네요
2020년 03월 18일,2,,건조시작 시간은 왜 없어진건가요?
2019년 01월 22일,5,,급하게 나갈일이 있어두 원격 가능해서 좋아요
2019년 01월 28일,2,,진단기능의 신뢰성이 현저히 떨어짐.
2019년 04월 11일,5,,전원관리도좀됬으면 딱인데ᆢ.
2019년 07월 23일,5,,일단 신기하네 안되는것도 많지만 차차 나아지리라 믿고싶어요
2020년 04월 26일,1,,원격 연결 징그럽게 잘안됨
2020년 04월 28일,4,,세탁기 킬 수 있는 기능도 있으면 좋겠어요ㅠ
2020년 10월 25일,4,,약간 제한적이긴하지만 쓸만하네요.
2019년 11월 18일,4,,편리한데 알람 울릴때 소리도 났으면 좋겠습니다
2019년 11월 29일,5,,LG 가전 좋네요.
2019년 03월 08일,1,,업데이트했더니 등록했던거삭제되고 다시 등록도안됨 별하나도아까움
2019년 03월 14일,3,,S10 5G 모델 안드로이드11로 업데이트후 알람이 올때있고 안올때 있습니다
2018년 11월 06일,5,,구글계정등록이 없다면서 엘지 id등록하라네요 구글홈사요하려고하는데요
2018년 11월 15일,5,,너무 잘되구 알람도 잘되구 짱이예요
2020년 09월 13일,4,,에어컨 꺼짐 예약 분단위로 되게 업데이트 좀 해주세요
2020년 04월 10일,5,,생각햇던것보다 기대이상 쓸만함 ㅎㅎ 하나하나 연결해보면 잼남
2018년 11월 12일,5,,좋아요 리모컨이 없는 모델인데 리모컨대용으로 써서 씽크앱에 감사해요
2020년 09월 28일,5,,알린 기능이 있어 많이 편해요. 미니세탁기는 아기빨래코스 다운로드 않되요?
2020년 10월 20일,5,,조아요 다양한 레시피좀더추가해주세요^^
2020년 02월 11일,5,,너무 편리한거 같아요 뭐가 잘 못됐는지도 바로바로 일수 있고
2020년 01월 01일,5,,좋아요! wifi 잘 작동하는것만 해도 감사합니당
2019년 03월 07일,5,,그놈 물건이네 꼼꼼하게 청소 잘하는군 머리 엄청 좋은듯
2020년 12월 15일,5,,세상 좋아졌습니다.스마트폰으로도 관리를 할수 있으니.
2020년 06월 10일,5,,연결이 좀 어렵지만 사용은 편하네요
2020년 06월 12일,4,,냉장고 현재온도 기능도 있어야
2019년 12월 16일,3,,와이파이 빵빵한데 에어컨 작동 후에는 스마트커트롤이 안됩니다 ㆍㅠ
2019년 12월 17일,5,,관리편하고 연결 쉽네요
2019년 11월 29일,5,,모든 가전이 엘지인데 이걸로 편하게 관리할수 있어요
2020년 12월 02일,5,,엘지 제품 사용을 더 효율적으로 할수있게 해주네요
2020년 12월 03일,5,,냉장고에 적용해서 잘 쓰고있어요.
2020년 02월 22일,5,,편해요 귀찮아질때쯤 울리네요ㅋㅋ
2020년 04월 05일,4,,"인식, 반응, 동작 등이 좀 늦습니다~~"
2019년 02월 24일,1,,이런프로그램에 개인정보가 왜 필요 한거죠?
2021년 04월 09일,5,,매우 혁기적이고 놀랍다. 이런 기능을 사용 할 줄이야
2020년 07월 26일,4,2.0,위젯도 같이 있었으면..... 바래봅니다. 편한데
2019년 07월 19일,5,,편의를 잘 봐주는 어플 참 좋습니다.
2019년 03월 10일,5,,넘편해요..문자로와서 진행사항이
2020년 11월 16일,5,,제품에 맞는 소모품 구매만 바로 되면100점일거 같음
2020년 05월 18일,5,,너무 편하고 좋다
2021년 01월 25일,3,,에어컨 공기청정기 다른건 다되는데 R9 로봇청소기는 때려죽여도 연결 안되네여 퉷
2020년 09월 22일,1,,기기랑 연결이 매번 끊겨요
2020년 09월 23일,5,,자동으로 확인이 가능해서 좋네요
2019년 12월 30일,5,,편리하고 좋아요 트롬 다운로드코스 중에 패딩 세탁 코스만들어주시면 더 좋겠습니다
2020년 08월 04일,4,,아직 많이해보진않았는데 잘사용할듯해요
2020년 08월 06일,4,,좋아요 한데모으고싶어서 엘지가전제품만 사고있슴
2020년 08월 15일,1,,키패드 입력 왜 없애서 불편하게 만드시나요
2020년 05월 12일,5,,공기청장기랑 사용중인데 너무 편해요
2021년 04월 22일,5,,이용이 편리하네요. 삼성 보다는 더 사용자 직관적이네요
2020년 09월 02일,4,,좋은데 설정할수있는부분이 좀 많이 부족한거같아요
2018년 10월 17일,1,,"그래도 명색이 대기업인데, 안드로이드 어플을 이렇게 못 만들 수도 있군요. 역시 엘쥐 ㅎ"
2018년 10월 22일,5,,핸폰으로 관리 할수가 있어서 넘 편해요
2020년 04월 30일,5,,에어컨 구입후 바로 설치한다는게 3년이 지난 이제야 설치후 사용합니다~~
2020년 05월 08일,5,,간편하고 좋은 기능인거 같아요
2019년 05월 16일,1,,업데이트후로그인 자체가 안됨
2019년 05월 28일,5,,등록하기도 편리하고 좋습니다^^
2020년 07월 30일,5,,청소기 에어컨 냉장고등 정검할 때 좋네요
2019년 01월 05일,4,,아직 시작단계이지만 어플이 도움이 될 것 같네요^^
2021년 03월 21일,5,,빨래랑 건조가 다되면 폰으로 알려줘서 좋아요.
2021년 03월 22일,5,,처음 스마트진단을 사용해보았는데 유용했어요 또이용할것같아요^^
2020년 11월 27일,5,,전원도 켤수있음 좋을꺼같아요
2020년 11월 27일,5,,청정기의 필터 상태를 확인할 수 있어 좋아요
2020년 06월 17일,5,,종료알림을 해줘서 좋아요. 간단 처치도 알려주고~~ 굿!
2018년 12월 21일,3,,편리함 하지만 연결이 안될때가 있음
2020년 09월 19일,1,1.0,진짜 이거쓰다가 속터진다..기존에 잘 되던걸 업뎃하고 느려지냐??
2020년 09월 24일,3,,가전제품 에너지 소비량을 볼수는 없나요?????????
2018년 09월 16일,3,,어플이 실행될때가 있고 안될때가 있어요
2019년 08월 17일,1,,연결이끈겨요 ㅡㅡ
2020년 11월 04일,5,,조금더 디테일한 기능설정가능했으면 더 편리할거 같습니다
2020년 05월 23일,1,,제폰이 차에있어 동생껄로 다시까는데 아예 시스템오류라고안깔리네요....
2020년 05월 28일,1,,알림이 잘오다 업데이트 후부터 알림이 1도 오지 않아요.
2020년 03월 29일,3,,설정은 안되고 모니터링만 되네요
2020년 03월 30일,4,,오류가 가끔 있습니다
2020년 09월 01일,3,,외부에서도 상태 확인이 가능했으면 좋겠습니다
2021년 03월 27일,4,,좋아요 버퍼링이 있어 느리긴하지만
2021년 03월 29일,5,,"집안 대부분 가전제품들이 LG제품이라, 편하게 쓰고있습니다."
2018년 12월 27일,4,,사용상 답답했던 문제들에 편의를 제공해서 유효하게 이용할 수있는 것에 감사합니다.
2020년 06월 23일,1,1.0,업데이트후 앱이 켜지지도 않아요~ 수정해 주세요
2019년 02월 17일,5,,끝나는 시간 맞춰서 건조기 앞에서 서성거릴 필요가 없다~ 굳~!!!
2020년 11월 09일,5,,띵큐 좋아요 ㅎㅎ 건조 다된거 알려줘서 구김가기전에 뺄수있어요
2020년 11월 10일,5,,로딩시간이 단축됐으면 좋겠어요
2020년 06월 09일,4,,전원을 켜고 끄는 기능이 있음 너무 좋을 듯
2020년 01월 11일,5,,등록이 쉽고 편하네요
2019년 05월 23일,3,,같은 와파로 연결하고 있는데 에어컨이 혼자 떨어져 있다네요
2019년 06월 04일,5,,패딩리프레쉬 너무좋네요 25분만에 끝나고 만족해요
2019년 07월 20일,5,,간단하게 사용할 수 있어 좋습니다 편하네요.
2020년 07월 01일,5,,멀리에서도 연결이 잘 됨
2020년 07월 03일,5,,편리하고 고급기능입니다
2020년 09월 24일,5,,원격제어가 가능하여 편리합니다
2020년 10월 20일,1,,요즘 시대에 5G 와이파이가 지원이 안되는게 말이되냐ㅋㅋ 삿스가 헬쥐
2019년 02월 07일,4,,원격세팅을 매번하는것이 번거롭네요
2019년 10월 19일,5,,편리 합니다. 꾸준히 업그레이드하여 추가 기능들을 추가해주세요
2020년 06월 15일,5,,로딩이 느리긴하지만 편리함
2020년 06월 16일,5,,건조기를 켜는게 안되는건 아쉬움
2020년 10월 10일,1,,아니 세팅다해놨더니 다초기화해버리네 쿠키정보는 알아서 남겨야지 저것도 개발자라고 에휴
2020년 12월 17일,5,,너무편함 반복설정도요 빅스비랑도 연동되었음좋겠네요
2019년 11월 09일,1,,연결해제가 너무 잦아서 쓸모가 없습니다
2020년 08월 13일,5,,LG제품을 편리하게 컨트롤 하게해줍니다
2020년 07월 13일,1,,나 리뷰안쓰는 사람인데 역시나 헬지 업데이트후 병맛이 되었음 정말 정 떨어짐
2020년 04월 26일,3,,처음 연결이 잘안되서 어려워요
2020년 04월 28일,5,,문제없이 잘동작해요. 좋으네요.
2019년 03월 27일,5,,lg 제품을 편하게 관리할수있게되어 만족합니다
2020년 08월 12일,5,,자동으로 찾아줘서 편해요
2020년 08월 13일,5,,한번씩 서버연결이안된다고 떠요
2019년 02월 13일,4,1.0,여러 가전을 등록해서 잘 사용하고 있어요
2020년 08월 17일,5,,많은기능은 아니지만 편리한 앱입니다.
2020년 08월 19일,1,,기기와 와이파이 연결하는데 위치정보 권한을 왜 요구함?? 화웨이 닮아감??
2020년 06월 12일,5,,천천히 보면 쓸만한 기능 많아요
2020년 07월 10일,1,,앱 업데이트후 본인 인증이 안되네요. pass 앱 켜놨는데도 계속 오류떠요. 개짜증
2020년 07월 01일,5,,요즘 시대에 공기청정기 있다는게 마음 든든합니다
2019년 07월 04일,5,,좋아요 집에 스마트진단 확인하고 세탁기 건조기 에어컨 다 연결했내요ㅋㅋ
2020년 06월 22일,5,,밖에서도 관리가 가능해 좋아요
2020년 06월 25일,2,,아마존 에코닷 미연동.. 국내에도 에코닷 유저가 많은데 왜 미국/영국 외 지역은 에코닷 제어를 막아둔건지 이해가 안되네요. 참고로 삼성은 완벽지원 입니다..
2020년 06월 15일,5,,편하고 좋네요 그런데 휴대폰 2대연결해서 사용할수도있는건가요?
2020년 06월 16일,3,,알림이 안되서 2번이나 지우나 깔고 하니 되네요.
2020년 06월 20일,5,,누워서 TV 공기청정기 스타일러 다 컨트롤 되니 편해요
2020년 06월 25일,5,,모든게 합쳐져서 편리하네요
2020년 08월 05일,2,,메인 에어컨화면이 언젠가부터 꺼지는데 점검받아야하나요?
2020년 08월 30일,5,,연결할때 번거롭지만 다설정해놓으면 편리하다
2020년 09월 01일,1,,업데이트하고 스타일러 연결이 안됩니다..
2020년 08월 19일,5,,너무 좋고 편리합니다. 기술자들의 능력최고입니다!
2020년 09월 11일,5,,아주좋아요♡♡♡ 엘지 모든 제품을 확인 할수 있어 좋은 앱 입니다♡♡♡
2020년 09월 26일,1,,갑자기 접속이 안되네요 본인인증도 안되고
2020년 10월 14일,5,,폰으로 건조기 설정관리 할수있어서 편리해요
2020년 06월 22일,5,,무겁고 느리지만 편리해서 좋아요
2021년 02월 24일,5,,첨사용 해보니 아주 편리하네요
2018년 11월 09일,5,,스마트 씽큐로 밖에서 켜고 끌수있어서 편하네요
2020년 09월 19일,5,,직관적이고 편리해요!
2019년 03월 26일,1,,로봇청소기는 맨날 연결해제 됩니까? 졸라짜증나네
2019년 11월 18일,5,1.0,정말 편하고 사용하기 쉽네요
2018년 11월 18일,4,,안되던거 다시 되기 시작ㅋㄱㅋ 더워지는데 다행입니다
2019년 06월 15일,5,,여러모로 편리하게 잘 쓰고 있습니다.
2020년 10월 27일,5,,외관 깔끔하네요~ 성능두 이름값 하겠죠~^^
2020년 08월 21일,1,,업데이트이후 블루투스가 켜지고 기기알림이 안뜨네요
2020년 08월 25일,4,,매번 외부에서 접속할 때마다 안 되네요ㅠ
2020년 05월 30일,5,1.0,잘 되네요. 일단 만족! 보안 기능 계속 강화해주세요.
2020년 06월 23일,4,,바탕화면에 위젯 추가해서 제어할 수 있으면 좋겠네요
2020년 06월 25일,3,,시간설정을 시분으로 선택 가능하면 좋겠네요
2021년 02월 20일,1,,Lg기준 잠시만이 얼마인지 모르겠네요 어플쓰다 열받은건 오랜만입니다
2020년 09월 21일,5,,역시 가전제품은 LG입니다. 최고!
2020년 09월 23일,1,,기기연결이 업데이트후 안되요ㅠㅠ 우짜요
2020년 08월 10일,1,,아 진짜 돈 좀 벌면 이런거 좀 제대로 만드세요...뭐하는 겁니까 대체
2020년 08월 11일,1,2.0,순간소비전력을 원래데로 바꿔주세요
2019년 05월 12일,4,,완료와 시작된 알람의 시간도 표시됨 좋겠어요
2019년 09월 07일,5,,핸드폰으로 작동할수 잇다니 신세계 입니다 ㅋ
2020년 06월 07일,1,,로봇청소기 홈가드 연결불능
2020년 06월 09일,1,,무슨 앱이 켜기만 했다고 바로 자동으로 와이파이를 켭니까? 옛날 앱도 아니고..
2020년 09월 23일,5,,버튼하나로진단할수있어서너무좋아요
2020년 09월 23일,5,,시스템 에어컨 연결이 잘 안됨
2019년 06월 19일,5,,건조가 끝나면 알여주니 너무 좋아요
2019년 11월 10일,5,,등록이 쉽고 유용합니다
2019년 07월 27일,3,,앱 실행후 기기에 접속하는 시간이 오래걸림
2020년 09월 02일,4,,여러제품을 한번에 볼수있어 좋아여
2020년 04월 09일,5,,제품 정보 확인하고 하는게 재미 있네요
2020년 04월 09일,5,,아주 좋아요..연결도 잘되고..
2020년 04월 21일,1,,앱잘되다가 앱열리지도 않네요;;
2020년 02월 13일,5,,폰으로 집안 가전을 제어할 수 있다니~
2020년 02월 14일,1,,냉장고를 누르면 정수기관리가 나온다. 삼성을 사지 않았던 나를 욕하고 있다.
2018년 11월 22일,4,,나쁘지 않지만 원격으로 조종되는게 많았으면 함
2018년 11월 22일,1,,업데이트이후로 광파오븐 레시피 검색이 안됨
2019년 10월 15일,5,,리모컨없이 핸드폰으노 조작하니 간편하니 좋네요
2019년 10월 16일,3,,TV 연결 안됨
2020년 01월 19일,5,,아주 좋네요. 외부에서도 관리가 가능하네요
2021년 01월 10일,1,2.0,서버가 계속 불안전하다고 외부접속이안되네요 어플언제수정되죠???
2021년 01월 11일,1,1.0,아니 업데이트하고 툭하면 로그인 풀려서 개짜증
2021년 02월 27일,1,,별짓 다했는데 연결이 안됨...
2021년 03월 02일,5,,아주 간편하게 점검했습니다~
2021년 01월 02일,5,,편리한 서비스 만족합니다
2021년 01월 04일,1,,로봇청소기 연결이 너무 안되서 답답해요
2019년 08월 22일,5,1.0,세탁실 안들어가고 건조기 세탁기 상태 볼수 있어서 좋네요
2020년 10월 29일,4,,연결이 편해서 좋습니다.
2020년 01월 11일,5,,좋아유 핸드폰으로 간편하게 청소기.돌리기
2020년 01월 14일,5,,의류건조기 사용 하면서 다되면 알림도되고 좋아요
2020년 02월 08일,5,,에러났을때도 어디가 문제인지 알려줘서 편하네요
2020년 02월 12일,5,,건조기 사용 후 종료 시 알람으로 알려주고 좋네요
2019년 12월 14일,3,,어플에 스타일러 소프트웨어 업데이트중이라고 뜨는데 끝날 기미가 보이지 않아요
2019년 03월 07일,4,,좋은데 더 다양하게 적용되었으면 좋겠어요
2019년 12월 22일,1,,2019년03월 LG에어콘 설치 5G 와이파이 연결 기능 업데이트 해주세요
2019년 09월 02일,5,,폰으로 바로 알림이 오니 좋아요.
2019년 07월 19일,5,,모든제품사용중인데 활용하기편하네요
2018년 11월 30일,1,1.0,원래 앱이 혼자 켜져서 약관에 동의하라고 합니까?ㅋㅋ 덕분에 잘 끝냈습니다
2020년 12월 29일,3,,오늘 업데이트하니 하기전보다 잘뜸 5G폰으로 사용
2020년 09월 19일,3,,TV연결이 안되요
2020년 09월 24일,1,,서버에 응답이 없다고 하고 강제 종료증상이 있네요
2019년 12월 25일,5,,원격관리가 매우 편리하네요 감사합니다
2020년 11월 10일,5,,컨트롤도 잘되고 좋네요♥♥
2019년 11월 08일,1,,작동이 되다 안되다 하니 이건 뭐.....
2019년 08월 10일,4,,반응이 조금 늦는것 빼고는 다 좋습니다.
2020년 09월 20일,1,2.0,업뎃되고 네트웤연결잘안됨짜증
2020년 09월 29일,5,,별다른 에러 없이 편리하게 잘 사용
2020년 09월 02일,2,,업데이트 좀 작작..매번 귀찮아 죽겠어요
2019년 04월 10일,5,,너무 좋습니다 이거 쓸려고 LG 제품으로 통일했습니다
2020년 07월 30일,5,,모바일로 하니까 편리해요
2019년 03월 23일,5,,좋아요 로딩이 좀 느려요
2019년 12월 03일,3,,연결이 잘 안될때가 많아요
2019년 12월 05일,1,,앱이설치도않되고 서버로부터 응답도안되서 다시까는데앙대요
2019년 12월 02일,3,,앱 시작시 와이파이랑 블루투스 강제로 켜서 불편한데 개선 가능할까요?
2019년 12월 05일,5,,제품 상태를 확인할 수 있어 너무 편리합니다
2020년 06월 02일,5,,세탁기상태 실시간으로보니 편해요
2019년 07월 23일,5,,스마트하게 관리하고 사용할 수 있어서 좋습니다
2019년 11월 24일,5,1.0,진작 설치할껄 그랬네요..정말 유용하게 잘 활용하고 있습니다
2020년 06월 11일,5,,스마트연동으로 너무 편리합니다
2019년 06월 17일,5,,참 편리합니다.전기료금이 많이 나올까 걱정...???
2020년 09월 21일,5,,좋아요 에어컨에 TV에 정수기에 전자레인지까지
2020년 09월 23일,1,1.0,진짜 소프트웨에 너무 너무 안좋아요.빨래가 다되고 푸시하나 없어요
2020년 10월 09일,1,2.0,"제품은 잘 만들어 놓고 이런 개 쓰레기 앱을 내 놓으니 엘지가 욕 먹는 거예요. 엘지전자 임직원들은 이거 써 보기나 하나요? 티비 리모컨이 필요해서 설치 했는데 뭔 놈의 인증, 동의가 그렇게도 많나요? 내가 보는 모든 시청 기록을 다 가져가야만 직성이 풀리나요? 시청 기록 안 주면 쓰지도못하게 하는 쓰레기 같은 마인드는 무슨 자신감이예요? 엘지 제품을 사랑하는 마음에서 안타까워 글 남깁니다."
2020년 10월 15일,5,,재밌네요 폰으로 컨트롤 되는게
2019년 07월 25일,2,,연동이 왜 잘 안되지 우리집만그런가
2020년 10월 11일,5,,원격제어 기능 놀랍습니다! 너무 좋아요~
2020년 10월 14일,5,,이거 너무좋음 이거때문에 다른 제품도 사게됨 끝
2020년 06월 25일,5,,편하고 쉽게 설명되어 있음
2020년 06월 23일,1,,오류만계속남시간버림
2019년 02월 11일,4,,왜 전원을 켜는 기능이 없나요ㅜ
2019년 12월 16일,5,,편리하게 잘 사용하고 있습니다 더욱 발전해주세요~ 감사합니다
2020년 06월 08일,4,,연결이 복잡하긴 합니다
2020년 06월 10일,5,,외출중일때 미리 에어컨 켜놓고 들어올 수 있어서 좋아요
2020년 03월 04일,3,,연결이 계속 끊겨요
2020년 06월 24일,5,,lg의 생활가전들을 아주 편리하게 사용할 수 있어 좋네요^^
2020년 06월 26일,1,,연결 엄청안됨. 무늬만 스마트
2020년 06월 16일,1,,이건머 필요할때는 되지도안아요!
2020년 06월 18일,3,,기기의 연결이 매우 늦음.
2020년 06월 06일,5,,좋아요 간단하고 쉽고
2020년 01월 01일,4,1.0,느린감이 없지않아 있지만 좋아요
2020년 01월 02일,4,,건조기나 세탁기 전원 도작도 되면 좋겠어요
2019년 10월 22일,1,,전원버튼은 핸드폰으로 작동할 수 없는건가요?
2019년 10월 19일,5,,유용하게 잘 쓰고 있어요~ 아주 좋습니다
2020년 10월 13일,4,,다 좋은데 속도 개선이 필요합니다.
2019년 08월 11일,5,,에러코드가 뭔지몰라도 이걸로 다 되니 편리한 가전사용. 엘지 좋아요.
2020년 07월 02일,5,,필터수명 확인하기좋아요
2020년 07월 03일,4,,모바일연결이유용한지의문임
2020년 11월 08일,1,,제발 푸쉬 알림 좀... 푸쉬 알림 온은 되어있구요. 예전에 잘되더만 요샌 왜 안되요?
2020년 11월 09일,1,,켜고 끄는거라도 위젯있으면 얼마나 좋아 에휴
2020년 02월 01일,5,,전원제어가 용이해졌으면 좋겠습니다
2020년 02월 06일,5,,"굿, IOS 연동보다 Android가 더 잘 되네요."
2021년 03월 17일,5,,굿굿굿 집안 기기들 아주 편하게 사용중
2020년 10월 02일,5,,식기세척기 및 티비 사용에 좋음
2020년 10월 20일,3,,"답변 감사드립니다. 빠른 해결 부탁드립니다. ----------------------------------------------------------- 멀쩡히 잘쓰던거 로그인하라고 바뀌더니, 서버연결실패만 뜨네요."
2020년 05월 13일,5,,생각보다 더 편리한 앱으로 돌리는 제품 ㅋ
2020년 05월 14일,1,1.0,왜자꾸바꾸는건지 열대야 취침 기능은 어디로 갔어요?
2019년 01월 09일,3,,추가적인 건조기능은 글세~~~
2020년 07월 18일,5,,아주 편리하네요. 약간걱정은 전기세
2019년 07월 27일,5,1.0,Tv 청정기 가습기 연결하여 사용하니 편해요. ^^*♡
2020년 06월 28일,5,,설정 간단하고 편해서 좋음
2019년 07월 25일,1,,업데이트 된이후에 접속이 안되네용..
2020년 11월 11일,5,,사용하기 넘 편리하네요...
2020년 11월 11일,4,,와이파이가.자꾸 연결해제되요..!
2021년 01월 17일,5,,자동차블루링크처럼의 편리함 가격은무료인 어플
2021년 01월 18일,5,,원격제어가 정말 편리합니다.
2019년 11월 16일,5,,사용이 넘 편리해서 좋아요
2019년 01월 27일,5,,동작 내용을 휴대폰으로 알려주니 좋아요.
2021년 02월 17일,1,,서버로부터의 응답이 없다면서 앱 실행하자마자 종료되지 1주일입니다..
2020년 09월 12일,5,,알람기능 맟 바코드 스캔 요리 기능 편리함
2020년 12월 13일,2,,업데이트 되곤 안되네요 어제까지 잘 사용했건만...--^
2019년 10월 20일,5,,앱으로 예약할수있어 편리하게사용할수있어좋아요
2020년 09월 27일,5,,"흥미로움, 세탁기 진단이 쓸만함."
2020년 10월 14일,4,,원격으로 기기를 켤 수도 있으면 좋겠어요
2021년 06월 14일,4,2.0,업데이트마다 빡통이되는 신기한 앱
2019년 07월 27일,1,,업데이트 후 계속 비 정상 종료 중
2020년 05월 18일,4,,티비채널됐다 안됐다해서 별점하나빼요
2020년 11월 30일,4,1.0,끄고 키는 기능도 있음 좋겠어요ㅜㅜ
2020년 11월 30일,5,,너무편하고 더 많은 기능이 있어서 좋아요
2019년 05월 09일,5,,자가진단 좋아요
2020년 05월 06일,5,,엘지가전 제품 사용하면 필수앱 잘 쓰고 있어요.
2020년 10월 06일,5,,실시간 건조기 상황을 알려주니 좋아요
2020년 10월 15일,5,,아주 우수하고 사용성이 좋은 앱입니다 LG화이팅
2019년 12월 19일,1,1.0,세탁 끝났다고 알려주는 것 외에는 그다지...
2019년 12월 20일,4,,있어서 편한 점이 많습니다
2020년 11월 24일,1,,와이파이 연결이 잘안됨
2021년 08월 10일,4,,나쁘지않아요.. 세탁기와 티비와 에어컨은.. 근데 냉장고는.. 아직 모르겠어요...
2021년 08월 10일,5,,건조기 다운로드코스가 더 늘었으면 좋겠습니다.
